,Angola_wind,eSwatini_wind,South Africa_pv,Namibia_pv,Zimbabwe_pv,Malawi_pv,eSwatini_pv,Mozambique_pv,Botswana_wind,Namibia_wind,Angola_pv,Malawi_wind,Mozambique_wind,Lesotho_wind,Zambia_pv,Botswana_pv,South Africa_wind,Lesotho_pv,Zambia_wind,Zimbabwe_wind
2013-01-07 03:00:00,0.131,0.01,0.002,0.0,0.0,0.003,0.016,0.017,0.005,0.315,0.0,0.044,0.015,0.02,0.0,0.0,0.122,0.009,0.146,0.106
2013-01-07 04:00:00,0.106,0.001,0.029,0.009,0.052,0.062,0.101,0.116,0.005,0.264,0.0,0.044,0.008,0.021,0.017,0.034,0.052,0.062,0.104,0.037
2013-01-07 05:00:00,0.065,0.0,0.218,0.068,0.182,0.182,0.274,0.254,0.049,0.237,0.029,0.034,0.04,0.028,0.079,0.158,0.004,0.283,0.066,0.023
2013-01-07 06:00:00,0.066,0.004,0.415,0.268,0.331,0.308,0.445,0.383,0.118,0.331,0.087,0.02,0.084,0.051,0.149,0.348,0.0,0.484,0.12,0.035
2013-01-07 07:00:00,0.113,0.022,0.5680000000000001,0.45,0.487,0.39,0.578,0.459,0.206,0.47,0.148,0.015,0.127,0.067,0.202,0.505,0.025,0.634,0.223,0.065
2013-01-07 08:00:00,0.14,0.051,0.672,0.584,0.603,0.431,0.648,0.473,0.26,0.556,0.204,0.009,0.186,0.089,0.255,0.606,0.098,0.729,0.286,0.094
2013-01-07 09:00:00,0.141,0.077,0.728,0.658,0.672,0.445,0.666,0.47,0.307,0.581,0.251,0.005,0.248,0.124,0.312,0.661,0.164,0.773,0.289,0.111
2013-01-07 10:00:00,0.135,0.097,0.741,0.704,0.639,0.444,0.643,0.431,0.35,0.5670000000000001,0.295,0.002,0.297,0.151,0.351,0.673,0.192,0.755,0.241,0.128
2013-01-07 11:00:00,0.123,0.113,0.71,0.6950000000000001,0.557,0.396,0.588,0.34,0.374,0.544,0.314,0.002,0.33,0.156,0.347,0.643,0.185,0.671,0.152,0.149
2013-01-07 12:00:00,0.099,0.125,0.636,0.642,0.431,0.323,0.491,0.264,0.383,0.512,0.31,0.002,0.359,0.154,0.31,0.5700000000000001,0.158,0.556,0.071,0.154
2013-01-07 13:00:00,0.066,0.131,0.517,0.544,0.282,0.225,0.372,0.178,0.384,0.492,0.265,0.003,0.346,0.147,0.232,0.395,0.136,0.433,0.023,0.172
2013-01-07 14:00:00,0.048,0.142,0.353,0.401,0.156,0.122,0.224,0.088,0.393,0.48,0.229,0.013,0.293,0.13,0.136,0.267,0.118,0.266,0.004,0.19
2013-01-07 15:00:00,0.052,0.166,0.159,0.22,0.052,0.026,0.085,0.021,0.413,0.482,0.168,0.044,0.332,0.103,0.05,0.138,0.112,0.127,0.001,0.155
2013-01-07 16:00:00,0.086,0.173,0.024,0.047,0.0,0.0,0.007,0.0,0.392,0.48,0.051,0.107,0.413,0.071,0.001,0.028,0.126,0.026,0.0,0.152
2013-01-07 17:00:00,0.171,0.152,0.0,0.002,0.0,0.0,0.0,0.0,0.402,0.461,0.0,0.158,0.432,0.079,0.0,0.0,0.159,0.0,0.001,0.221
2013-01-07 18:00:00,0.147,0.095,0.0,0.0,0.0,0.0,0.0,0.0,0.414,0.479,0.0,0.223,0.432,0.115,0.0,0.0,0.132,0.0,0.004,0.299
2013-01-07 19:00:00,0.14,0.045,0.0,0.0,0.0,0.0,0.0,0.0,0.375,0.497,0.0,0.34,0.367,0.169,0.0,0.0,0.062,0.0,0.022,0.387
2013-01-07 20:00:00,0.178,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.31,0.513,0.0,0.427,0.295,0.201,0.0,0.0,0.007,0.0,0.051,0.39
2013-01-07 21:00:00,0.19,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.312,0.538,0.0,0.482,0.268,0.201,0.0,0.0,0.0,0.0,0.068,0.352
2013-01-07 22:00:00,0.203,0.005,0.0,0.0,0.0,0.0,0.0,0.0,0.332,0.529,0.0,0.51,0.275,0.163,0.0,0.0,0.0,0.0,0.063,0.312
2013-01-07 23:00:00,0.23,0.005,0.0,0.0,0.0,0.0,0.0,0.0,0.326,0.506,0.0,0.486,0.254,0.142,0.0,0.0,0.002,0.0,0.054,0.263
2013-01-08 00:00:00,0.256,0.009,0.0,0.0,0.0,0.0,0.0,0.0,0.299,0.494,0.0,0.436,0.25,0.141,0.0,0.0,0.018,0.0,0.066,0.211
2013-01-08 01:00:00,0.288,0.014,0.0,0.0,0.0,0.0,0.0,0.0,0.281,0.477,0.0,0.48,0.218,0.141,0.0,0.0,0.052,0.0,0.096,0.195
2013-01-08 02:00:00,0.336,0.019,0.0,0.0,0.0,0.0,0.0,0.0,0.284,0.468,0.0,0.526,0.199,0.127,0.0,0.0,0.119,0.0,0.13,0.218
2013-01-08 03:00:00,0.343,0.019,0.002,0.0,0.003,0.001,0.015,0.011,0.277,0.477,0.0,0.529,0.176,0.128,0.0,0.0,0.274,0.01,0.14,0.221
2013-01-08 04:00:00,0.334,0.016,0.034,0.009,0.059,0.034,0.094,0.095,0.263,0.457,0.0,0.482,0.108,0.155,0.037,0.031,0.284,0.073,0.086,0.228
2013-01-08 05:00:00,0.283,0.011,0.214,0.069,0.216,0.096,0.283,0.228,0.55,0.44,0.022,0.405,0.113,0.375,0.104,0.155,0.34,0.262,0.029,0.289
2013-01-08 06:00:00,0.161,0.008,0.409,0.271,0.401,0.16,0.465,0.351,0.463,0.471,0.08,0.337,0.104,0.452,0.183,0.349,0.288,0.471,0.022,0.26
2013-01-08 07:00:00,0.145,0.009,0.56,0.453,0.548,0.236,0.599,0.455,0.356,0.448,0.152,0.31,0.096,0.477,0.269,0.508,0.218,0.627,0.017,0.18
2013-01-08 08:00:00,0.163,0.014,0.664,0.586,0.642,0.301,0.681,0.495,0.294,0.467,0.246,0.318,0.102,0.501,0.295,0.619,0.224,0.734,0.015,0.117
2013-01-08 09:00:00,0.144,0.028,0.72,0.67,0.676,0.296,0.717,0.492,0.266,0.482,0.317,0.366,0.126,0.516,0.293,0.679,0.254,0.781,0.018,0.081
2013-01-08 10:00:00,0.1,0.053,0.732,0.705,0.661,0.263,0.708,0.458,0.251,0.477,0.35,0.407,0.174,0.514,0.27,0.6950000000000001,0.274,0.777,0.034,0.06
2013-01-08 11:00:00,0.065,0.089,0.7000000000000001,0.6960000000000001,0.615,0.254,0.656,0.397,0.234,0.451,0.365,0.436,0.235,0.481,0.208,0.666,0.271,0.728,0.047,0.05
2013-01-08 12:00:00,0.058,0.126,0.625,0.642,0.524,0.237,0.5660000000000001,0.317,0.216,0.411,0.35,0.475,0.304,0.432,0.172,0.593,0.25,0.632,0.059,0.057
2013-01-08 13:00:00,0.064,0.154,0.5,0.536,0.392,0.173,0.426,0.189,0.2,0.366,0.313,0.491,0.351,0.372,0.131,0.476,0.237,0.488,0.066,0.077
2013-01-08 14:00:00,0.067,0.195,0.327,0.375,0.221,0.088,0.251,0.085,0.194,0.34,0.261,0.461,0.34,0.308,0.081,0.317,0.239,0.317,0.061,0.117
2013-01-08 15:00:00,0.064,0.266,0.15,0.194,0.074,0.017,0.077,0.016,0.184,0.342,0.156,0.486,0.381,0.199,0.024,0.138,0.247,0.131,0.052,0.178
2013-01-08 16:00:00,0.065,0.327,0.035,0.059,0.004,0.0,0.007,0.0,0.153,0.375,0.048,0.613,0.476,0.085,0.0,0.026,0.228,0.022,0.061,0.338
2013-01-08 17:00:00,0.087,0.271,0.0,0.001,0.0,0.0,0.0,0.0,0.121,0.415,0.0,0.748,0.526,0.065,0.0,0.0,0.24,0.0,0.077,0.514
2013-01-08 18:00:00,0.136,0.169,0.0,0.0,0.0,0.0,0.0,0.0,0.108,0.439,0.0,0.794,0.5730000000000001,0.064,0.0,0.0,0.245,0.0,0.092,0.556
2013-01-08 19:00:00,0.191,0.122,0.0,0.0,0.0,0.0,0.0,0.0,0.127,0.411,0.0,0.786,0.584,0.064,0.0,0.0,0.228,0.0,0.109,0.512
2013-01-08 20:00:00,0.249,0.109,0.0,0.0,0.0,0.0,0.0,0.0,0.179,0.318,0.0,0.765,0.585,0.082,0.0,0.0,0.202,0.0,0.13,0.448
2013-01-08 21:00:00,0.29,0.107,0.0,0.0,0.0,0.0,0.0,0.0,0.248,0.244,0.0,0.7020000000000001,0.517,0.1,0.0,0.0,0.159,0.0,0.149,0.387
2013-01-08 22:00:00,0.294,0.121,0.0,0.0,0.0,0.0,0.0,0.0,0.302,0.164,0.0,0.665,0.454,0.108,0.0,0.0,0.096,0.0,0.165,0.354
2013-01-08 23:00:00,0.284,0.141,0.0,0.0,0.0,0.0,0.0,0.0,0.329,0.108,0.0,0.655,0.416,0.101,0.0,0.0,0.03,0.0,0.17,0.323
2013-01-09 00:00:00,0.268,0.154,0.0,0.0,0.0,0.0,0.0,0.0,0.353,0.082,0.0,0.668,0.37,0.092,0.0,0.0,0.005,0.0,0.144,0.284
2013-01-09 01:00:00,0.235,0.156,0.0,0.0,0.0,0.0,0.0,0.0,0.356,0.066,0.0,0.6910000000000001,0.355,0.101,0.0,0.0,0.016,0.0,0.104,0.243
2013-01-09 02:00:00,0.18,0.159,0.0,0.0,0.0,0.0,0.0,0.0,0.344,0.061,0.0,0.665,0.294,0.127,0.0,0.0,0.079,0.0,0.102,0.205
2013-01-09 03:00:00,0.122,0.145,0.003,0.0,0.003,0.0,0.014,0.007,0.331,0.057,0.0,0.626,0.221,0.118,0.0,0.0,0.162,0.011,0.117,0.171
2013-01-09 04:00:00,0.093,0.064,0.041,0.009,0.047,0.023,0.085,0.077,0.195,0.05,0.001,0.588,0.146,0.09,0.023,0.028,0.135,0.08,0.103,0.072
2013-01-09 05:00:00,0.08,0.021,0.212,0.068,0.222,0.077,0.278,0.198,0.266,0.11,0.071,0.544,0.144,0.199,0.092,0.155,0.233,0.255,0.093,0.095
2013-01-09 06:00:00,0.129,0.0,0.4,0.269,0.395,0.143,0.452,0.339,0.325,0.221,0.207,0.475,0.144,0.386,0.182,0.351,0.5720000000000001,0.443,0.179,0.081
2013-01-09 07:00:00,0.181,0.0,0.549,0.45,0.53,0.205,0.582,0.448,0.201,0.234,0.363,0.399,0.13,0.482,0.274,0.51,0.7010000000000001,0.589,0.247,0.042
2013-01-09 08:00:00,0.221,0.019,0.65,0.585,0.594,0.257,0.666,0.517,0.178,0.201,0.501,0.364,0.12,0.536,0.328,0.62,0.751,0.6880000000000001,0.249,0.023
2013-01-09 09:00:00,0.264,0.055,0.705,0.669,0.613,0.288,0.709,0.534,0.18,0.15,0.589,0.385,0.107,0.613,0.375,0.679,0.805,0.739,0.254,0.017
2013-01-09 10:00:00,0.304,0.111,0.715,0.705,0.601,0.287,0.7030000000000001,0.513,0.165,0.096,0.629,0.393,0.099,0.6890000000000001,0.407,0.6950000000000001,0.853,0.716,0.269,0.019
2013-01-09 11:00:00,0.328,0.178,0.661,0.6960000000000001,0.525,0.248,0.653,0.448,0.129,0.056,0.621,0.354,0.112,0.722,0.415,0.666,0.871,0.651,0.294,0.026
2013-01-09 12:00:00,0.328,0.239,0.582,0.644,0.441,0.189,0.557,0.318,0.086,0.029,0.567,0.304,0.15,0.735,0.38,0.591,0.861,0.55,0.302,0.034
2013-01-09 13:00:00,0.315,0.299,0.412,0.545,0.306,0.133,0.413,0.2,0.054,0.013,0.463,0.249,0.23,0.728,0.306,0.475,0.846,0.436,0.312,0.044
2013-01-09 14:00:00,0.297,0.379,0.259,0.402,0.186,0.078,0.237,0.088,0.037,0.005,0.294,0.208,0.329,0.675,0.193,0.317,0.812,0.271,0.297,0.058
2013-01-09 15:00:00,0.268,0.467,0.13,0.221,0.068,0.019,0.078,0.015,0.026,0.003,0.159,0.199,0.437,0.5660000000000001,0.076,0.138,0.765,0.123,0.209,0.079
2013-01-09 16:00:00,0.258,0.5640000000000001,0.03,0.054,0.002,0.0,0.007,0.0,0.026,0.013,0.043,0.2,0.553,0.41,0.002,0.026,0.676,0.021,0.206,0.114
2013-01-09 17:00:00,0.335,0.46,0.0,0.002,0.0,0.0,0.0,0.0,0.042,0.086,0.0,0.206,0.639,0.329,0.0,0.0,0.588,0.0,0.262,0.162
2013-01-09 18:00:00,0.373,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.086,0.186,0.0,0.23,0.659,0.251,0.0,0.0,0.534,0.0,0.296,0.207
2013-01-09 19:00:00,0.365,0.184,0.0,0.0,0.0,0.0,0.0,0.0,0.167,0.242,0.0,0.237,0.642,0.209,0.0,0.0,0.473,0.0,0.319,0.225
2013-01-09 20:00:00,0.334,0.159,0.0,0.0,0.0,0.0,0.0,0.0,0.277,0.235,0.0,0.184,0.593,0.228,0.0,0.0,0.405,0.0,0.345,0.214
2013-01-09 21:00:00,0.296,0.175,0.0,0.0,0.0,0.0,0.0,0.0,0.393,0.205,0.0,0.165,0.534,0.321,0.0,0.0,0.365,0.0,0.326,0.197
2013-01-09 22:00:00,0.259,0.218,0.0,0.0,0.0,0.0,0.0,0.0,0.457,0.158,0.0,0.185,0.518,0.359,0.0,0.0,0.34,0.0,0.312,0.162
2013-01-09 23:00:00,0.226,0.256,0.0,0.0,0.0,0.0,0.0,0.0,0.45,0.115,0.0,0.228,0.488,0.292,0.0,0.0,0.271,0.0,0.267,0.12
2013-01-10 00:00:00,0.192,0.288,0.0,0.0,0.0,0.0,0.0,0.0,0.408,0.078,0.0,0.23,0.419,0.195,0.0,0.0,0.167,0.0,0.216,0.085
2013-01-10 01:00:00,0.142,0.302,0.0,0.0,0.0,0.0,0.0,0.0,0.355,0.054,0.0,0.221,0.385,0.136,0.0,0.0,0.124,0.0,0.183,0.06
2013-01-10 02:00:00,0.112,0.26,0.0,0.0,0.0,0.0,0.0,0.0,0.299,0.045,0.0,0.214,0.341,0.131,0.0,0.0,0.117,0.0,0.201,0.073
2013-01-10 03:00:00,0.093,0.23,0.001,0.0,0.003,0.002,0.014,0.002,0.244,0.053,0.0,0.205,0.295,0.16,0.0,0.0,0.139,0.01,0.254,0.059
2013-01-10 04:00:00,0.077,0.216,0.059,0.013,0.074,0.051,0.099,0.05,0.133,0.063,0.003,0.176,0.266,0.138,0.033,0.032,0.203,0.087,0.271,0.004
2013-01-10 05:00:00,0.035,0.353,0.188,0.09,0.22,0.121,0.236,0.186,0.048,0.029,0.069,0.231,0.287,0.292,0.117,0.153,0.245,0.233,0.291,0.0
2013-01-10 06:00:00,0.034,0.335,0.354,0.266,0.363,0.183,0.384,0.351,0.034,0.0,0.215,0.302,0.43,0.51,0.233,0.342,0.219,0.401,0.39,0.012
2013-01-10 07:00:00,0.044,0.235,0.529,0.436,0.457,0.245,0.513,0.455,0.008,0.0,0.384,0.315,0.434,0.622,0.337,0.498,0.164,0.533,0.418,0.044
2013-01-10 08:00:00,0.049,0.154,0.679,0.556,0.507,0.303,0.62,0.546,0.002,0.001,0.518,0.294,0.34,0.682,0.431,0.608,0.151,0.619,0.334,0.076
2013-01-10 09:00:00,0.063,0.097,0.743,0.604,0.501,0.353,0.659,0.582,0.0,0.003,0.603,0.278,0.258,0.672,0.494,0.669,0.219,0.618,0.254,0.096
2013-01-10 10:00:00,0.085,0.068,0.754,0.589,0.466,0.422,0.64,0.5660000000000001,0.0,0.009,0.619,0.279,0.204,0.603,0.472,0.685,0.326,0.559,0.219,0.106
2013-01-10 11:00:00,0.106,0.067,0.721,0.525,0.378,0.406,0.5650000000000001,0.462,0.0,0.017,0.596,0.275,0.163,0.531,0.416,0.658,0.374,0.579,0.197,0.117
2013-01-10 12:00:00,0.121,0.088,0.646,0.398,0.304,0.318,0.47,0.326,0.0,0.022,0.504,0.26,0.138,0.512,0.333,0.585,0.362,0.542,0.159,0.125
2013-01-10 13:00:00,0.121,0.126,0.524,0.322,0.223,0.202,0.351,0.211,0.0,0.019,0.397,0.237,0.118,0.486,0.251,0.47,0.339,0.468,0.119,0.119
2013-01-10 14:00:00,0.113,0.196,0.358,0.243,0.122,0.102,0.207,0.063,0.0,0.011,0.245,0.219,0.128,0.441,0.15,0.311,0.395,0.331,0.071,0.103
2013-01-10 15:00:00,0.115,0.274,0.164,0.154,0.039,0.019,0.082,0.008,0.0,0.006,0.121,0.228,0.164,0.358,0.053,0.138,0.579,0.138,0.032,0.085
2013-01-10 16:00:00,0.124,0.37,0.029,0.054,0.0,0.0,0.004,0.0,0.0,0.008,0.023,0.258,0.23,0.182,0.0,0.028,0.715,0.023,0.009,0.095
2013-01-10 17:00:00,0.159,0.481,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.041,0.0,0.278,0.244,0.087,0.0,0.0,0.6930000000000001,0.0,0.002,0.108
2013-01-10 18:00:00,0.188,0.5750000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.009,0.121,0.0,0.284,0.245,0.027,0.0,0.0,0.615,0.0,0.002,0.122
2013-01-10 19:00:00,0.212,0.387,0.0,0.0,0.0,0.0,0.0,0.0,0.051,0.182,0.0,0.272,0.256,0.002,0.0,0.0,0.544,0.0,0.009,0.148
2013-01-10 20:00:00,0.233,0.23,0.0,0.0,0.0,0.0,0.0,0.0,0.123,0.186,0.0,0.247,0.256,0.001,0.0,0.0,0.476,0.0,0.031,0.168
2013-01-10 21:00:00,0.244,0.122,0.0,0.0,0.0,0.0,0.0,0.0,0.234,0.146,0.0,0.203,0.29,0.006,0.0,0.0,0.402,0.0,0.074,0.195
2013-01-10 22:00:00,0.24,0.06,0.0,0.0,0.0,0.0,0.0,0.0,0.337,0.097,0.0,0.165,0.355,0.015,0.0,0.0,0.325,0.0,0.121,0.213
2013-01-10 23:00:00,0.215,0.036,0.0,0.0,0.0,0.0,0.0,0.0,0.421,0.072,0.0,0.146,0.414,0.021,0.0,0.0,0.239,0.0,0.158,0.247
2013-01-11 00:00:00,0.184,0.053,0.0,0.0,0.0,0.0,0.0,0.0,0.444,0.078,0.0,0.149,0.395,0.03,0.0,0.0,0.151,0.0,0.167,0.218
2013-01-11 01:00:00,0.156,0.11,0.0,0.0,0.0,0.0,0.0,0.0,0.434,0.09,0.0,0.163,0.302,0.05,0.0,0.0,0.094,0.0,0.163,0.17
2013-01-11 02:00:00,0.139,0.178,0.0,0.0,0.0,0.0,0.0,0.0,0.396,0.102,0.0,0.194,0.334,0.078,0.0,0.0,0.064,0.0,0.144,0.143
2013-01-11 03:00:00,0.123,0.241,0.002,0.0,0.002,0.002,0.007,0.009,0.331,0.11,0.0,0.244,0.419,0.093,0.0,0.0,0.065,0.01,0.132,0.132
2013-01-11 04:00:00,0.105,0.272,0.031,0.012,0.068,0.048,0.071,0.077,0.199,0.101,0.002,0.331,0.459,0.103,0.044,0.036,0.096,0.074,0.085,0.137
2013-01-11 05:00:00,0.059,0.328,0.222,0.08,0.204,0.121,0.152,0.137,0.182,0.109,0.068,0.425,0.51,0.175,0.16,0.156,0.042,0.275,0.065,0.256
2013-01-11 06:00:00,0.066,0.294,0.433,0.272,0.334,0.198,0.244,0.158,0.164,0.057,0.207,0.536,0.646,0.279,0.296,0.339,0.0,0.465,0.077,0.3
2013-01-11 07:00:00,0.066,0.219,0.596,0.452,0.43,0.254,0.329,0.211,0.1,0.002,0.382,0.591,0.633,0.401,0.4,0.496,0.0,0.579,0.058,0.241
2013-01-11 08:00:00,0.065,0.176,0.704,0.588,0.485,0.284,0.403,0.252,0.056,0.0,0.519,0.602,0.546,0.522,0.483,0.607,0.014,0.588,0.042,0.184
2013-01-11 09:00:00,0.07,0.188,0.76,0.673,0.536,0.269,0.446,0.302,0.032,0.0,0.605,0.594,0.487,0.594,0.529,0.663,0.064,0.617,0.031,0.158
2013-01-11 10:00:00,0.073,0.284,0.77,0.6890000000000001,0.562,0.237,0.473,0.322,0.018,0.0,0.641,0.5690000000000001,0.413,0.623,0.547,0.673,0.133,0.557,0.022,0.145
2013-01-11 11:00:00,0.068,0.446,0.736,0.625,0.529,0.203,0.438,0.29,0.012,0.0,0.63,0.498,0.343,0.61,0.523,0.633,0.198,0.598,0.019,0.143
2013-01-11 12:00:00,0.059,0.588,0.659,0.521,0.464,0.166,0.402,0.21,0.012,0.003,0.558,0.411,0.271,0.544,0.454,0.5680000000000001,0.23,0.544,0.02,0.149
2013-01-11 13:00:00,0.045,0.664,0.535,0.397,0.337,0.109,0.34,0.136,0.01,0.019,0.462,0.315,0.201,0.435,0.335,0.425,0.226,0.472,0.023,0.154
2013-01-11 14:00:00,0.037,0.628,0.366,0.261,0.216,0.051,0.213,0.071,0.008,0.053,0.323,0.23,0.172,0.316,0.2,0.217,0.202,0.321,0.024,0.155
2013-01-11 15:00:00,0.041,0.51,0.167,0.153,0.081,0.009,0.082,0.01,0.008,0.095,0.155,0.19,0.254,0.144,0.074,0.096,0.223,0.136,0.029,0.13
2013-01-11 16:00:00,0.042,0.337,0.023,0.056,0.004,0.0,0.005,0.0,0.021,0.146,0.037,0.17,0.364,0.031,0.002,0.016,0.307,0.026,0.039,0.086
2013-01-11 17:00:00,0.044,0.375,0.0,0.001,0.0,0.0,0.0,0.0,0.073,0.244,0.0,0.15,0.437,0.021,0.0,0.0,0.526,0.0,0.056,0.041
2013-01-11 18:00:00,0.052,0.427,0.0,0.0,0.0,0.0,0.0,0.0,0.174,0.356,0.0,0.144,0.511,0.029,0.0,0.0,0.613,0.0,0.082,0.012
2013-01-11 19:00:00,0.07,0.364,0.0,0.0,0.0,0.0,0.0,0.0,0.266,0.39,0.0,0.146,0.528,0.024,0.0,0.0,0.602,0.0,0.123,0.016
2013-01-11 20:00:00,0.093,0.275,0.0,0.0,0.0,0.0,0.0,0.0,0.268,0.324,0.0,0.156,0.495,0.02,0.0,0.0,0.559,0.0,0.18,0.038
2013-01-11 21:00:00,0.111,0.295,0.0,0.0,0.0,0.0,0.0,0.0,0.246,0.246,0.0,0.176,0.436,0.032,0.0,0.0,0.466,0.0,0.228,0.026
2013-01-11 22:00:00,0.129,0.285,0.0,0.0,0.0,0.0,0.0,0.0,0.254,0.209,0.0,0.219,0.407,0.034,0.0,0.0,0.399,0.0,0.258,0.012
2013-01-11 23:00:00,0.142,0.241,0.0,0.0,0.0,0.0,0.0,0.0,0.26,0.219,0.0,0.289,0.427,0.013,0.0,0.0,0.423,0.0,0.303,0.023
2013-01-12 00:00:00,0.143,0.166,0.0,0.0,0.0,0.0,0.0,0.0,0.241,0.249,0.0,0.357,0.465,0.001,0.0,0.0,0.464,0.0,0.304,0.079
2013-01-12 01:00:00,0.133,0.117,0.0,0.0,0.0,0.0,0.0,0.0,0.263,0.281,0.0,0.422,0.527,0.0,0.0,0.0,0.486,0.0,0.24,0.112
2013-01-12 02:00:00,0.125,0.111,0.0,0.0,0.0,0.0,0.0,0.0,0.302,0.297,0.0,0.475,0.579,0.001,0.0,0.0,0.472,0.0,0.167,0.119
2013-01-12 03:00:00,0.121,0.135,0.002,0.0,0.001,0.0,0.005,0.004,0.296,0.316,0.0,0.508,0.483,0.004,0.0,0.0,0.39,0.01,0.124,0.083
2013-01-12 04:00:00,0.106,0.168,0.03,0.01,0.069,0.03,0.067,0.06,0.359,0.302,0.002,0.55,0.396,0.001,0.019,0.04,0.223,0.072,0.097,0.02
2013-01-12 05:00:00,0.039,0.276,0.221,0.07,0.195,0.094,0.17,0.178,0.472,0.18,0.073,0.619,0.437,0.001,0.087,0.156,0.119,0.27,0.073,0.001
2013-01-12 06:00:00,0.002,0.389,0.429,0.276,0.337,0.148,0.306,0.303,0.285,0.18,0.205,0.6970000000000001,0.445,0.001,0.187,0.343,0.028,0.483,0.163,0.0
2013-01-12 07:00:00,0.0,0.45,0.586,0.462,0.446,0.185,0.405,0.335,0.161,0.172,0.347,0.7010000000000001,0.477,0.009,0.29,0.498,0.0,0.648,0.279,0.003
2013-01-12 08:00:00,0.0,0.485,0.6930000000000001,0.597,0.511,0.221,0.456,0.397,0.104,0.156,0.471,0.708,0.486,0.036,0.378,0.607,0.0,0.75,0.355,0.017
2013-01-12 09:00:00,0.0,0.514,0.751,0.681,0.556,0.249,0.455,0.394,0.076,0.121,0.549,0.731,0.452,0.064,0.457,0.668,0.001,0.798,0.42,0.042
2013-01-12 10:00:00,0.0,0.562,0.763,0.716,0.55,0.253,0.418,0.331,0.067,0.085,0.572,0.754,0.395,0.078,0.495,0.684,0.004,0.799,0.435,0.066
2013-01-12 11:00:00,0.0,0.597,0.731,0.705,0.494,0.253,0.375,0.267,0.071,0.052,0.553,0.738,0.351,0.071,0.463,0.643,0.008,0.746,0.38,0.079
2013-01-12 12:00:00,0.0,0.586,0.654,0.63,0.414,0.202,0.339,0.177,0.078,0.026,0.481,0.638,0.291,0.051,0.406,0.5640000000000001,0.008,0.649,0.335,0.08
2013-01-12 13:00:00,0.0,0.544,0.531,0.532,0.296,0.141,0.3,0.113,0.084,0.011,0.397,0.415,0.231,0.028,0.273,0.438,0.005,0.505,0.289,0.069
2013-01-12 14:00:00,0.0,0.55,0.364,0.395,0.159,0.072,0.216,0.053,0.086,0.005,0.238,0.19,0.236,0.011,0.126,0.27,0.002,0.327,0.195,0.046
2013-01-12 15:00:00,0.0,0.6930000000000001,0.166,0.217,0.06,0.013,0.093,0.009,0.088,0.005,0.137,0.084,0.286,0.003,0.041,0.143,0.0,0.135,0.13,0.037
2013-01-12 16:00:00,0.0,0.84,0.022,0.061,0.001,0.0,0.005,0.0,0.091,0.01,0.032,0.06,0.38,0.002,0.0,0.026,0.0,0.023,0.149,0.038
2013-01-12 17:00:00,0.0,0.933,0.0,0.001,0.0,0.0,0.0,0.0,0.081,0.023,0.0,0.076,0.407,0.001,0.0,0.0,0.0,0.0,0.171,0.05
2013-01-12 18:00:00,0.005,0.953,0.0,0.0,0.0,0.0,0.0,0.0,0.06,0.034,0.0,0.132,0.403,0.004,0.0,0.0,0.001,0.0,0.18,0.07
2013-01-12 19:00:00,0.027,0.919,0.0,0.0,0.0,0.0,0.0,0.0,0.044,0.047,0.0,0.239,0.398,0.01,0.0,0.0,0.001,0.0,0.204,0.087
2013-01-12 20:00:00,0.049,0.841,0.0,0.0,0.0,0.0,0.0,0.0,0.043,0.044,0.0,0.355,0.415,0.011,0.0,0.0,0.002,0.0,0.239,0.122
2013-01-12 21:00:00,0.053,0.769,0.0,0.0,0.0,0.0,0.0,0.0,0.067,0.027,0.0,0.416,0.41,0.008,0.0,0.0,0.019,0.0,0.304,0.183
2013-01-12 22:00:00,0.048,0.794,0.0,0.0,0.0,0.0,0.0,0.0,0.18,0.06,0.0,0.445,0.398,0.007,0.0,0.0,0.107,0.0,0.349,0.289
2013-01-12 23:00:00,0.037,0.8320000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.458,0.104,0.0,0.553,0.413,0.007,0.0,0.0,0.331,0.0,0.334,0.449
2013-01-13 00:00:00,0.024,0.765,0.0,0.0,0.0,0.0,0.0,0.0,0.486,0.153,0.0,0.673,0.461,0.009,0.0,0.0,0.597,0.0,0.249,0.521
2013-01-13 01:00:00,0.018,0.673,0.0,0.0,0.0,0.0,0.0,0.0,0.49,0.202,0.0,0.7020000000000001,0.498,0.011,0.0,0.0,0.676,0.0,0.199,0.423
2013-01-13 02:00:00,0.013,0.611,0.0,0.0,0.0,0.0,0.0,0.0,0.392,0.222,0.0,0.674,0.539,0.01,0.0,0.0,0.586,0.0,0.201,0.305
2013-01-13 03:00:00,0.008,0.541,0.002,0.0,0.0,0.001,0.014,0.004,0.319,0.232,0.0,0.5750000000000001,0.491,0.006,0.0,0.0,0.451,0.006,0.247,0.249
2013-01-13 04:00:00,0.006,0.501,0.035,0.011,0.035,0.033,0.097,0.04,0.4,0.224,0.002,0.468,0.382,0.001,0.013,0.032,0.652,0.049,0.304,0.209
